log_q,log_p,log_y,share,log_hhsize,log_driver,log_hhr_age,total_wrkr,publictransit_d,cl5_smtown_d,cl5_suburban_d,cl5_secondcity_d,cl5_urban_d,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,state_fips,distance_oil1000
6.7806544,.23056188,9.7699566,.063371576,1.3862944,.69314718,3.6109178,1,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.5013485,.23050176,11.119883,.033775061,1.0986123,.69314718,3.2188759,2,0,0,0,1,0,0,1,0,0,0,0,0,TX,.98360687
6.9033532,.23026894,9.7699566,.071623355,1.3862944,.69314718,3.1354942,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
7.4757214,.23043464,10.532096,.05925291,1.0986123,.69314718,3.4011974,2,0,1,0,0,0,0,1,0,0,0,0,0,TX,.98360687
7.2608757,.23053566,10.388995,.055156324,1.3862944,.69314718,3.0445225,1,0,0,0,1,0,0,0,1,0,0,0,0,TX,.98360687
7.2705417,.23055232,11.407565,.020111354,1.3862944,1.0986123,3.871201,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.9044876,.230611,10.95954,.059341781,1.3862944,.69314718,3.6888795,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.3584218,.23039904,11.695247,.016466515,1.3862944,1.0986123,3.8286414,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.9846134,.23046835,11.695247,.030802324,1.6094379,1.3862944,2.8903718,3,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
7.6251483,.23047355,10.95954,.044873036,1.6094379,1.0986123,3.7841897,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
7.176404,.23040974,10.768485,.034677252,1.3862944,.69314718,3.4965076,1,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.2847061,.23043814,11.119883,.027194552,1.3862944,1.0986123,3.583519,3,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
6.9029231,.23058459,10.021271,.055700686,1.7917595,.69314718,3.4339871,1,0,0,0,1,0,0,1,0,0,0,0,0,TX,.98360687
7.4288578,.23051757,11.695247,.017670268,1.0986123,.69314718,3.4965076,2,0,1,0,0,0,0,1,0,0,0,0,0,TX,.98360687
7.2249541,.23057228,11.119883,.025620652,1.0986123,.69314718,3.8066626,2,0,1,0,0,0,0,1,0,0,0,0,0,TX,.98360687
7.7013249,.2305489,11.695247,.023205327,1.6094379,.69314718,3.6375861,1,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
5.5056906,.22967999,10.532096,.0082567399,1.0986123,.69314718,3.1780539,2,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
8.2277222,.23056462,11.695247,.039283134,1.6094379,1.0986123,3.9702919,1,0,0,1,0,0,0,0,1,0,0,0,0,TX,.98360687
7.9204431,.23053338,10.95954,.060291514,1.6094379,.69314718,3.4657359,2,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
6.8543181,.23054975,11.695247,.0099480441,1.3862944,.69314718,3.8501475,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.6556678,.2304299,10.532096,.070934489,1.6094379,1.0986123,3.6888795,3,0,0,0,1,0,0,0,1,0,0,0,0,TX,.98360687
6.8143001,.23044004,10.95954,.019944536,1.0986123,.69314718,3.6375861,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.9338017,.23061725,10.868568,.066927202,1.3862944,.69314718,3.7841897,2,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
6.2733231,.22998901,11.119883,.0098866411,1.3862944,.69314718,3.5263605,1,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
8.1250181,.23062965,11.695247,.03545117,1.0986123,.69314718,3.5553482,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.2374983,.23031828,11.407565,.01945311,1.3862944,1.0986123,3.8286414,3,0,0,1,0,0,0,0,0,0,0,1,0,TX,.98360687
8.1267538,.2306677,11.407565,.047352139,1.0986123,.69314718,3.4011974,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
6.9490938,.23051937,10.768485,.027629489,1.0986123,.69314718,3.713572,2,0,0,1,0,0,0,0,1,0,0,0,0,TX,.98360687
7.5113201,.23050725,10.768485,.048477396,1.3862944,.69314718,3.4339871,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.4037495,.23044278,9.7699566,.11815429,1.0986123,.69314718,3.3672957,1,0,0,0,1,0,0,0,1,0,0,0,0,TX,.98360687
7.9243379,.23049314,11.407565,.038668349,1.9459101,1.0986123,3.8286414,1,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
6.5210629,.23043795,10.657259,.02012568,1.9459101,.69314718,3.4011974,1,0,1,0,0,0,0,0,0,0,0,0,0,TX,.98360687
8.6666536,.23060049,10.532096,.19498314,1.9459101,1.3862944,3.6109178,4,0,0,0,1,0,0,0,1,0,0,0,0,TX,.98360687
7.1548953,.23045906,11.695247,.013434989,1.3862944,.69314718,3.6375861,1,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
6.2372913,.22973494,10.768485,.01354878,1.0986123,.69314718,3.8501475,1,0,0,0,1,0,0,0,0,0,0,0,0,TX,.98360687
7.0383048,.23056528,10.95954,.024955278,1.0986123,.69314718,3.1354942,1,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.7452931,.23060106,11.119883,.043110508,1.0986123,.69314718,3.3672957,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.3055911,.23048359,10.768485,.039462265,1.3862944,.69314718,3.6109178,1,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.4953847,.23038067,11.695247,.018883213,1.3862944,1.0986123,3.8066626,3,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
7.5115314,.23041931,11.258033,.029715622,1.0986123,.69314718,3.4339871,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.3479481,.23048235,11.119883,.028971212,1.3862944,.69314718,3.5553482,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
6.8399711,.23039941,11.695247,.0098048653,1.3862944,.69314718,4.0073333,2,0,1,0,0,0,0,1,0,0,0,0,0,TX,.98360687
7.1250839,.23039441,10.868568,.029804666,1.3862944,.69314718,3.4339871,2,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.145144,.23046048,10.532096,.042574849,1.6094379,1.0986123,3.4339871,3,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
7.1979008,.2304603,10.868568,.032058042,1.3862944,.69314718,3.2958369,1,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
5.6464982,.23013476,10.021271,.015849179,1.6094379,.69314718,3.6375861,1,0,0,0,0,1,0,0,0,0,1,0,0,TX,.98360687
5.9622736,.23018798,10.388995,.015047647,1.6094379,.69314718,3.4011974,1,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.8324046,.23050612,11.695247,.026454303,1.3862944,1.0986123,3.9889841,1,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
7.2428665,.23049077,11.042922,.028168114,1.3862944,.69314718,3.6635616,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.1189981,.23036657,11.407565,.017280089,1.6094379,1.0986123,3.7376697,1,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
5.8852334,.23051491,9.4334841,.036234796,1.3862944,.69314718,4.0604429,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.1320357,.23051067,10.95954,.027405985,1.3862944,.69314718,3.4011974,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
8.1009445,.23064148,11.695247,.034608312,1.3862944,.69314718,3.8286414,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
7.4286723,.2303642,11.695247,.01766428,1.0986123,.69314718,3.7841897,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
6.0729232,.23167014,11.407565,.0060786558,1.3862944,.69314718,3.7841897,1,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
7.2173743,.23046891,11.695247,.014301316,1.0986123,.69314718,3.4965076,1,0,0,1,0,0,0,0,1,0,0,0,0,TX,.98360687
6.0049524,.22978525,10.221941,.018551521,1.6094379,.69314718,3.6109178,2,0,0,0,0,1,0,0,0,0,0,1,0,TX,.98360687
7.1548738,.23018287,11.695247,.013430995,1.6094379,1.0986123,3.7841897,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.6244273,.23037064,11.407565,.028645273,1.3862944,1.3862944,3.8501475,3,0,1,0,0,0,0,0,0,0,0,0,0,TX,.98360687
7.5799723,.23051085,9.7699566,.14093266,1.9459101,1.0986123,4.2484951,1,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.7258644,.23042385,11.119883,.042273507,1.6094379,1.3862944,3.7841897,3,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
5.2755103,.22959708,10.657259,.0057869377,1.3862944,.69314718,3.2580965,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
6.7570324,.23022245,10.388995,.033315241,1.3862944,.69314718,4.3040652,0,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
7.8021483,.23060343,11.119883,.045632683,1.0986123,.69314718,3.6888795,1,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.2240205,.23046456,11.695247,.014396618,1.3862944,.69314718,3.8286414,1,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.613729,.23046437,11.695247,.02125733,1.0986123,.69314718,3.9889841,2,0,0,0,0,1,0,0,0,0,1,0,0,TX,.98360687
8.0904007,.23066713,8.922658,.54793966,1.3862944,.69314718,3.871201,1,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.1206932,.23034148,10.221941,.056647558,1.3862944,1.0986123,2.8903718,1,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
7.1870341,.23040406,10.95954,.028952409,1.0986123,.69314718,3.8066626,2,0,1,0,0,0,0,0,0,0,0,0,0,TX,.98360687
7.1770849,.23048075,11.695247,.013736737,1.3862944,.69314718,3.7841897,2,0,1,0,0,0,0,1,0,0,0,0,0,TX,.98360687
7.5829453,.23054834,10.657259,.058206078,1.3862944,.69314718,3.7841897,2,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
7.567153,.23036997,11.191341,.033580184,1.0986123,.69314718,3.7376697,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.6389103,.23053366,11.695247,.021800917,1.3862944,.69314718,3.5263605,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
7.5840321,.23039326,11.695247,.020633861,1.0986123,.69314718,3.6375861,1,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.5107007,.23062161,10.768485,.048452914,1.3862944,.69314718,3.4011974,2,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
8.039238,.23061924,11.119883,.057842813,1.0986123,.69314718,3.583519,2,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
7.5017142,.23045556,11.258033,.029426387,1.3862944,.69314718,3.5553482,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.4075232,.2305543,10.768485,.043699976,1.3862944,1.0986123,4.0253515,1,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
7.178638,.23048103,10.532096,.044025902,1.3862944,1.0986123,3.7841897,2,0,0,0,0,1,0,0,0,0,1,0,0,TX,.98360687
7.3661537,.23046796,10.021271,.08850918,1.0986123,.69314718,3.7841897,1,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.5509043,.23055477,10.388995,.073715925,1.3862944,.69314718,3.4657359,2,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.4356446,.23034129,11.407565,.023716625,1.0986123,.69314718,3.5553482,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.3274851,.23066609,10.532096,.051101323,1.3862944,1.0986123,3.9889841,1,0,0,1,0,0,0,0,0,0,0,1,0,TX,.98360687
7.5,.23047554,11.695247,.018972374,1.0986123,.69314718,3.6109178,2,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.1924977,.23029953,11.042922,.026779337,1.0986123,.69314718,3.8066626,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
6.7913847,.23026042,11.695247,.0093385708,1.0986123,.69314718,3.713572,1,0,0,1,0,0,0,0,1,0,0,0,0,TX,.98360687
7.4288239,.23055997,10.868568,.040389534,1.0986123,.69314718,3.5553482,1,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.2784705,.23053357,11.695247,.015203297,1.3862944,1.3862944,3.9512436,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.3204508,.23043236,11.695247,.015853517,1.0986123,.69314718,3.7841897,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.8758907,.23038095,11.119883,.049114008,1.0986123,.69314718,3.4011974,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.3035388,.23030199,11.695247,.015585622,1.6094379,.69314718,3.6375861,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.4890022,.23055573,11.407565,.025021823,1.3862944,.69314718,3.4339871,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
5.6112733,.23009385,10.532096,.0091799926,1.0986123,.69314718,3.4339871,2,0,0,0,1,0,0,0,0,0,0,1,0,TX,.98360687
7.1113939,.23035596,11.258033,.019914977,1.3862944,.69314718,3.8066626,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
6.5939059,.23038115,11.695247,.0076660039,1.3862944,.69314718,3.8066626,1,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.0971112,.23041627,10.221941,.055331457,1.3862944,.69314718,3.6109178,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
8.4322653,.2306909,11.042922,.092553735,1.3862944,.69314718,3.4657359,2,0,1,0,0,0,0,0,0,0,1,0,0,TX,.98360687
7.663465,.23040596,10.532096,.071488045,1.6094379,1.3862944,3.8286414,3,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
7.2866559,.23043445,11.191341,.025368389,1.7917595,.69314718,3.2958369,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
6.6429615,.23047942,10.657259,.022735711,1.0986123,0,4.0604429,1,0,0,1,0,0,0,0,1,0,0,0,0,TX,.98360687
6.7159891,.23050556,11.407565,.011549995,1.0986123,.69314718,3.9512436,1,0,1,0,0,0,0,1,0,0,0,0,0,TX,.98360687
7.6020131,.23049693,11.695247,.021010419,1.3862944,.69314718,3.7841897,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.0211687,.23040889,11.695247,.011752731,1.0986123,.69314718,3.7376697,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.8857102,.23052713,11.407565,.037204422,1.3862944,.69314718,3.871201,2,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
6.3297725,.22984938,9.7699566,.040343128,1.0986123,.69314718,3.2958369,2,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
7.3715525,.23052883,10.95954,.034823634,1.3862944,.69314718,3.2958369,2,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
6.6373253,.23029338,11.695247,.008005484,1.0986123,.69314718,3.871201,1,0,0,0,0,1,0,0,0,0,1,0,0,TX,.98360687
6.2991571,.23051293,10.657259,.016121695,1.6094379,.69314718,3.4965076,1,0,0,1,0,0,0,0,0,0,0,0,0,TX,.98360687
8.4567957,.23053309,11.695247,.049394388,1.3862944,1.0986123,3.8066626,3,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
6.93431,.23001997,11.695247,.010770794,1.3862944,1.0986123,3.6375861,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
8.2498217,.23054653,9.7699566,.27538428,1.6094379,1.0986123,3.2958369,3,0,1,0,0,0,0,0,0,0,1,0,0,TX,.98360687
7.5509744,.23047175,11.191341,.033044644,1.3862944,1.0986123,3.7612002,1,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
6.9480443,.23021714,11.258033,.016911322,1.7917595,1.0986123,3.8501475,1,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
6.5807962,.23018467,11.695247,.0075646741,1.3862944,.69314718,3.6635616,1,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.373735,.23046522,11.407565,.022295628,1.3862944,1.0986123,3.7841897,2,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
7.1853857,.23037916,11.695247,.013849831,1.3862944,.69314718,3.7841897,1,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.6903348,.2304105,11.695247,.02294852,1.3862944,1.3862944,3.713572,1,0,1,0,0,0,0,0,0,0,0,0,0,TX,.98360687
7.4425874,.23035975,10.95954,.037380986,1.3862944,.69314718,3.4339871,2,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
7.1185436,.23041722,11.258033,.020059101,1.0986123,.69314718,3.4011974,2,0,0,1,0,0,0,1,0,0,0,0,0,TX,.98360687
7.1915789,.23032206,10.768485,.035204407,1.6094379,.69314718,3.6635616,1,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.552022,.23038749,11.695247,.019983713,1.6094379,.69314718,3.7376697,1,0,0,1,0,0,0,1,0,0,0,0,0,TX,.98360687
7.5280514,.23044817,11.695247,.019511571,1.3862944,1.0986123,3.7841897,3,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.9934845,.23059681,11.695247,.031080777,1.0986123,.69314718,3.5553482,2,0,0,1,0,0,0,1,0,0,0,0,0,TX,.98360687
7.5677304,.23055932,11.258033,.031437833,1.3862944,.69314718,3.583519,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
6.5801325,.2301966,11.407565,.010079659,1.3862944,.69314718,3.7376697,1,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
6.9018912,.2303856,11.407565,.013908043,1.3862944,.69314718,3.7376697,2,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
7.4140563,.23053007,10.768485,.043985341,1.0986123,.69314718,3.583519,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
8.2278357,.23064584,10.868568,.089807451,1.0986123,.69314718,3.6375861,2,0,0,0,0,1,0,0,0,0,1,0,0,TX,.98360687
7.4690123,.23042925,11.119883,.032698005,1.6094379,1.3862944,3.8501475,2,0,0,1,0,0,0,0,1,0,0,0,0,TX,.98360687
7.0155559,.23037197,11.695247,.011686522,1.0986123,.69314718,3.2958369,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.248826,.23048463,10.532096,.047227196,1.0986123,.69314718,3.2188759,2,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
7.2589607,.23039402,10.221941,.065050803,1.6094379,1.0986123,3.7612002,2,0,1,0,0,0,0,1,0,0,0,0,0,TX,.98360687
7.3783841,.23053072,11.407565,.022400988,1.3862944,.69314718,3.5553482,1,0,0,1,0,0,0,1,0,0,0,0,0,TX,.98360687
6.4432893,.23016326,11.258033,.010208032,1.0986123,.69314718,3.8286414,1,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.5405073,.2305312,11.407565,.026343696,1.3862944,.69314718,3.5553482,2,0,0,1,0,0,0,1,0,0,0,0,0,TX,.98360687
8.0339317,.23063335,10.532096,.10356759,1.6094379,.69314718,3.8918202,1,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
7.6831384,.23057854,11.407565,.030383727,1.0986123,.69314718,3.6109178,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
6.8317976,.23039941,11.407565,.012966734,1.3862944,.69314718,3.5553482,2,0,0,1,0,0,0,0,1,0,0,0,0,TX,.98360687
7.3703036,.23031127,11.258033,.025799036,1.3862944,.69314718,3.6109178,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
6.9577508,.23042479,10.768485,.027867081,1.6094379,1.0986123,3.583519,2,0,1,0,0,0,0,1,0,0,0,0,0,TX,.98360687
7.0806746,.23040737,10.95954,.02603123,1.0986123,.69314718,3.5263605,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
7.8081255,.23057815,11.695247,.025821617,1.0986123,.69314718,3.8918202,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.3399744,.23053981,10.657259,.0456503,1.3862944,.69314718,3.4657359,2,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.4329948,.23058905,11.695247,.017744798,1.3862944,.69314718,3.6109178,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
4.8765135,.22915713,9.7699566,.0094259782,1.6094379,.69314718,3.4965076,1,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.6820426,.2306006,10.532096,.072842687,1.0986123,.69314718,3.8501475,2,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
7.8042078,.23055004,11.407565,.034293234,1.3862944,.69314718,3.4657359,1,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
6.8112459,.22977208,11.407565,.012695001,1.3862944,1.3862944,3.7376697,3,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.9698749,.23064886,11.191341,.050246309,.69314718,.69314718,3.4339871,2,0,1,0,0,0,0,0,0,1,0,0,0,TX,.98360687
7.7420673,.23048405,11.258033,.037422556,1.3862944,1.0986123,4.0430512,2,0,1,0,0,0,0,1,0,0,0,0,0,TX,.98360687
7.3492732,.2305454,10.532096,.052220631,1.6094379,.69314718,3.4011974,1,0,0,0,1,0,0,0,0,1,0,0,0,TX,.98360687
7.1401072,.23041826,10.657259,.037375718,1.0986123,.69314718,3.8918202,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
6.8047981,.22994089,10.388995,.034935337,1.3862944,.69314718,3.4339871,1,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.0472708,.23018959,11.258033,.018674938,1.6094379,1.0986123,3.9512436,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
6.888278,.2302321,10.868568,.023516374,1.0986123,.69314718,4.1896548,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
6.5127907,.23016819,11.258033,.010942792,1.3862944,1.0986123,3.9120231,3,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
5.7542229,.23034716,10.657259,.0093470998,1.0986123,.69314718,3.2188759,1,0,1,0,0,0,0,0,1,0,0,0,0,TX,.98360687
4.1836872,.23200226,9.7699566,.0047279363,1.3862944,1.0986123,3.1780539,3,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
6.7867103,.23032585,11.407565,.012394176,1.3862944,.69314718,3.7376697,1,0,0,0,1,0,0,1,0,0,0,0,0,TX,.98360687
7.1167264,.23038673,10.868568,.02955639,1.0986123,.69314718,3.6888795,1,0,0,0,0,1,0,0,0,0,1,0,0,TX,.98360687
7.8552022,.23061299,10.768485,.068380356,1.0986123,.69314718,3.9318256,1,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
6.4597201,.23001647,11.258033,.010375616,1.0986123,.69314718,3.4657359,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.8896985,.23053253,11.119883,.049804404,1.6094379,.69314718,3.7376697,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.6462808,.23056263,11.407565,.029283782,1.3862944,.69314718,3.7376697,2,0,0,0,1,0,0,0,1,0,0,0,0,TX,.98360687
7.7167029,.23037319,10.021271,.12565762,1.6094379,1.3862944,3.871201,5,0,1,0,0,0,0,0,0,0,0,0,0,TX,.98360687
7.2263589,.23034498,11.695247,.014428595,1.7917595,1.3862944,3.0445225,4,0,0,0,1,0,0,0,0,0,0,1,0,TX,.98360687
7.3237329,.23037414,11.695247,.015904712,1.3862944,.69314718,4.0604429,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.0608473,.23041259,11.695247,.012228487,1.3862944,.69314718,3.6888795,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.5623059,.23044647,11.695247,.020191476,1.0986123,.69314718,3.4011974,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
6.6020689,.22995831,11.258033,.011962169,1.0986123,.69314718,3.6635616,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
7.8234515,.23059984,11.695247,.026220974,1.3862944,.69314718,3.6888795,3,0,0,1,0,0,0,0,1,0,0,0,0,TX,.98360687
6.6880884,.23031232,10.221941,.036752801,1.3862944,.69314718,3.2188759,2,0,1,0,0,0,0,0,0,0,1,0,0,TX,.98360687
7.820085,.23056339,11.407565,.034842525,1.0986123,.69314718,3.7612002,2,0,0,1,0,0,0,0,0,1,0,0,0,TX,.98360687
7.790926,.23049551,11.695247,.025379198,1.3862944,.69314718,3.9120231,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
5.8304396,.22989722,10.532096,.011427194,2.1972246,.69314718,3.4965076,1,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.765511,.2305295,11.191341,.040954191,1.6094379,.69314718,3.7612002,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.422349,.23049097,11.407565,.023406891,1.3862944,.69314718,3.4965076,2,0,0,1,0,0,0,0,0,0,1,0,0,TX,.98360687
7.6050372,.23047411,10.95954,.043979622,1.0986123,.69314718,3.4339871,2,0,0,0,1,0,0,0,0,0,1,0,0,TX,.98360687
6.7980075,.23035681,10.768485,.023751236,1.6094379,.69314718,3.6888795,2,0,1,0,0,0,1,0,0,0,0,0,0,TX,.98360687
7.583921,.33034924,11.695247,.02280041,1.3862944,.69314718,3.8066626,2,0,0,0,0,1,0,0,0,0,1,0,0,UT,2.3186891
6.995254,.33037803,10.95954,.026412763,1.0986123,.69314718,3.4657359,2,0,1,0,0,0,0,0,0,1,0,0,0,UT,2.3186891
8.0071802,.33032694,11.695247,.034813855,1.9459101,1.6094379,3.9318256,4,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
7.2607155,.33015174,10.95954,.034435306,1.6094379,.69314718,3.583519,2,0,0,0,1,0,0,0,1,0,0,0,0,UT,2.3186891
6.5961523,.33020031,11.119883,.015092906,2.0794415,1.6094379,3.8918202,5,0,0,0,1,0,0,0,0,0,1,0,0,UT,2.3186891
6.8173881,.33024865,10.95954,.022106057,1.3862944,.69314718,3.3322046,2,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
5.7823453,.32976195,10.388995,.013885804,1.3862944,.69314718,3.2188759,2,0,1,0,0,0,0,0,0,1,0,0,0,UT,2.3186891
6.2320685,.33026314,10.388995,.021782171,1.3862944,.69314718,3.3672957,1,0,0,1,0,0,0,0,0,1,0,0,0,UT,2.3186891
5.8287492,.32994854,10.221941,.017193163,1.3862944,.69314718,3.2580965,1,0,0,1,0,0,0,0,1,0,0,0,0,UT,2.3186891
7.4087734,.33016047,11.695247,.019133529,1.7917595,.69314718,3.6375861,2,0,0,0,1,0,0,0,0,0,1,0,0,UT,2.3186891
7.0053,.33040243,8.922658,.20454733,1.7917595,.69314718,3.5553482,1,0,1,0,0,0,0,0,0,0,1,0,0,UT,2.3186891
7.4383564,.33039421,10.657259,.055659149,1.3862944,.69314718,3.2580965,1,0,1,0,0,0,0,0,0,0,0,0,0,UT,2.3186891
